1062	0
1063	0
1064	0
1065	0
1066	0
1067	0
1068	1
1069	1
1070	1
1071	0
1072	0
1073	0
1074	0
1075	0
1076	0
1077	0
1078	0
1079	0
1080	0
1081	0
1082	0
1083	0
1084	0
1085	0
1086	0
1087	0
1088	1
1089	0
1090	0
1091	0
1092	0
1093	0
1094	0
1095	0
1096	1
1097	0
1098	0
1099	1
1100	1
1101	1
1102	1
1103	1
1104	0
1105	1
1106	0
1107	0
1108	0
1109	0
1110	0
1111	0
1112	0
1113	0
1114	0
1115	1
1116	0
1117	1
1118	0
1119	0
1120	0
1121	0
1122	0
1123	0
1124	1
1125	1
1126	0
1127	0
1128	1
1129	1
1130	0
1131	0
1132	0
1133	0
1134	0
1135	0
1136	0
1137	0
1138	0
1139	0
1140	0
1141	0
1142	0
1143	0
1144	0
1145	0
1146	0
1147	0
1148	0
1149	0
1150	0
1151	0
1152	1
1153	0
1154	0
1155	0
1156	0
1157	0
1158	0
1159	0
1160	0
1161	0
1162	0
1163	0
1164	0
1165	0
1166	0
1167	0
1168	0
1169	0
1170	0
1171	0
1172	0
1173	0
1174	0
1175	0
1176	0
1177	0
1178	1
1179	0
1180	0
1181	0
1182	0
1183	0
1184	0
1185	0
1186	0
1187	0
1188	0
1189	0
1190	0
1191	1
1192	0
1193	0
1194	0
1195	0
1196	1
1197	0
1198	0
1199	1
1200	1
1201	0
1202	0
1203	0
1204	0
1205	0
1206	0
1207	0
1208	0
1209	0
1210	0
1211	1
1212	0
1213	1
1214	0
1215	0
1216	0
1217	1
1218	1
1219	0
1220	0
1221	1
1222	0
1223	1
1224	0
1225	0
1226	0
1227	0
1228	0
1229	0
1230	1
1231	0
1232	1
1233	0
1234	0
1235	0
1236	0
1237	1
1238	0
1239	0
1240	0
1241	1
1242	0
1243	0
1244	0
1245	1
1246	0
1247	0
1248	0
1249	0
1250	0
1251	0
1252	0
1253	0
1254	1
1255	1
1256	0
1257	0
1258	0
1259	0
1260	1
1261	0
1262	0
1263	0
1264	0
1265	1
1266	1
1267	1
1268	0
1269	0
1270	1
1271	0
1272	0
1273	0
1274	0
1275	1
1276	0
1277	0
1278	0
1279	0
1280	0
1281	0
1282	0
1283	0
1284	0
1285	0
1286	0
1287	0
1288	0
1289	0
1290	0
1291	0
1292	0
1293	1
1294	0
1295	0
1296	0
1297	0
1298	0
1299	0
1300	1
1301	1
1302	0
1303	0
1304	0
1305	1
1306	0
1307	0
1308	0
1309	0
1310	0
1311	0
1312	0
1313	0
1314	0
1315	0
1316	0
1317	0
1318	0
1319	1
1320	0
1321	0
1322	0
1323	0
1324	1
1325	0
1326	0
1327	0
1328	0
1329	0
1330	0
1331	0
1332	1
1333	1
1334	1
1335	0
1336	0
1337	0
1338	0
1339	1
1340	1
1341	0
1342	1
1343	1
1344	0
1345	0
1346	1
1347	1
1348	0
1349	0
1350	0
1351	0
1352	0
1353	0
1354	0
1355	0
1356	0
1357	1
1358	0
1359	0
1360	0
1361	0
1362	1
1363	0
1364	0
1365	1
1366	0
1367	0
1368	0
1369	0
1370	0
1371	0
1372	1
1373	0
1374	0
1375	0
1376	0
1377	0
1378	0
1379	0
1380	0
1381	0
1382	0
1383	0
1384	0
1385	0
1386	0
1387	0
1388	0
1389	0
1390	0
1391	0
1392	0
1393	0
1394	0
1395	0
1396	0
1397	0
1398	0
1399	0
1400	0
1401	0
1402	1
1403	0
1404	0
1405	0
1406	0
1407	1
1408	0
1409	1
1410	1
1411	0
1412	0
1413	0
1414	0
1415	0
1416	1
1417	0
1418	1
1419	0
1420	0
1421	0
1422	0
1423	0
1424	0
1425	0
1426	1
1427	0
1428	0
1429	1
1430	0
1431	1
1432	0
1433	0
1434	0
1435	0
1436	0
1437	0
1438	0
1439	0
1440	1
1441	0
1442	1
1443	0
1444	0
1445	0
1446	0
1447	0
1448	0
1449	0
1450	0
1451	0
1452	0
1453	0
1454	0
1455	0
1456	0
1457	0
1458	0
1459	0
1460	0
1461	0
1462	1
1463	0
1464	0
1465	0
1466	1
1467	1
1468	0
1469	0
1470	0
1471	1
1472	0
1473	0
1474	0
1475	0
1476	0
1477	1
1478	0
1479	0
1480	1
1481	1
1482	0
1483	0
1484	0
1485	0
1486	0
1487	0
1488	0
1489	0
1490	0
1491	0
1492	0
1493	0
1494	0
1495	1
1496	0
1497	0
1498	0
1499	0
1500	0
1501	1
1502	0
1503	0
1504	1
1505	0
1506	0
1507	0
1508	0
1509	0
1510	0
1511	0
1512	0
1513	0
1514	0
1515	0
1516	0
1517	0
1518	0
1519	0
1520	0
1521	0
1522	0
1523	0
1524	1
1525	0
1526	0
1527	0
1528	0
1529	0
1530	0
1531	0
1532	0
1533	0
1534	0
1535	1
1536	0
1537	0
1538	0
1539	0
1540	0
1541	0
1542	0
1543	0
1544	0
1545	0
1546	0
1547	0
1548	0
1549	0
1550	0
1551	0
1552	0
1553	0
1554	0
1555	0
1556	0
1557	0
1558	0
1559	0
1560	0
1561	0
1562	0
1563	0
1564	0
1565	0
1566	0
1567	0
1568	0
1569	0
1570	0
1571	1
1572	0
1573	0
1574	0
1575	0
1576	0
1577	1
1578	0
1579	0
1580	0
1581	0
1582	0
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1589	0
1590	0
1591	0
1592	0
1593	0
1594	0
1595	0
1596	0
1597	1
1598	0
1599	0
1600	0
1601	1
1602	1
1603	0
1604	0
1605	1
1606	0
1607	0
1608	0
1609	1
1610	0
1611	0
1612	0
1613	0
1614	0
1615	0
1616	1
1617	0
1618	1
1619	0
1620	0
1621	0
1622	0
1623	0
1624	0
1625	0
1626	1
1627	0
1628	0
1629	1
1630	0
1631	1
1632	1
1633	1
1634	1
1635	1
1636	1
1637	0
1638	0
1639	1
1640	1
1641	0
1642	1
1643	0
1644	1
1645	0
1646	1
1647	1
1648	0
1649	0
1650	1
1651	0
1652	0
1653	1
1654	0
1655	1
1656	0
1657	0
1658	1
1659	1
1660	1
1661	0
1662	0
1663	0
1664	0
1665	0
1666	1
1667	0
1668	1
1669	0
1670	1
1671	1
1672	1
1673	1
1674	1
1675	0
1676	0
1677	0
1678	1
1679	0
1680	0
1681	0
1682	0
1683	1
1684	0
1685	0
1686	0
1687	1
1688	0
1689	1
1690	0
1691	0
1692	0
1693	0
1694	1
1695	1
1696	1
1697	0
1698	1
1699	0
1700	0
1701	1
1702	0
1703	0
1704	0
1705	1
1706	1
1707	0
1708	1
1709	0
1710	1
1711	1
1712	1
1713	0
1714	1
1715	1
1716	0
1717	1
1718	1
1719	1
1720	1
1721	1
1722	0
1723	0
1724	0
1725	1
1726	1
1727	0
1728	0
1729	0
1730	0
1731	0
1732	0
1733	1
1734	1
1735	0
1736	0
1737	0
1738	0
1739	0
1740	1
1741	0
1742	0
1743	0
1744	0
1745	0
1746	1
1747	0
1748	0
1749	0
1750	1
1751	1
1752	0
1753	0
1754	0
1755	0
1756	0
1757	1
1758	1
1759	0
1760	0
1761	0
1762	0
1763	0
1764	1
1765	0
1766	1
1767	0
1768	0
1769	1
1770	0
1771	0
1772	1
1773	0
1774	0
1775	0
1776	0
1777	0
1778	0
1779	0
1780	0
1781	1
1782	1
1783	0
1784	0
1785	0
1786	0
1787	0
1788	0
1789	1
1790	0
1791	1
1792	0
1793	1
1794	0
1795	1
1796	0
1797	0
1798	0
1799	0
1800	1
1801	0
1802	0
1803	0
1804	1
1805	1
1806	1
1807	1
1808	0
1809	0
1810	1
1811	1
1812	1
1813	0
1814	0
1815	0
1816	1
1817	0
1818	0
1819	0
1820	1
1821	0
1822	1
1823	0
1824	0
1825	1
1826	0
1827	0
1828	0
1829	0
1830	0
1831	0
1832	0
1833	0
1834	0
1835	0
1836	0
1837	0
1838	1
1839	0
1840	0
1841	0
1842	1
1843	0
1844	0
1845	1
1846	0
1847	1
1848	0
1849	1
1850	1
1851	1
1852	1
1853	0
1854	0
1855	1
1856	0
1857	1
1858	1
1859	0
1860	0
1861	1
1862	1
1863	1
1864	0
1865	1
1866	0
1867	0
1868	1
1869	1
1870	0
1871	0
1872	1
1873	1
1874	0
1875	1
1876	1
1877	1
1878	1
1879	0
1880	1
1881	0
1882	1
1883	0
1884	0
1885	0
1886	0
1887	0
1888	0
1889	1
1890	1
1891	1
1892	1
1893	0
1894	0
1895	1
1896	1
1897	0
1898	0
1899	0
1900	1
1901	0
1902	1
1903	0
1904	1
1905	0
1906	0
1907	0
1908	1
1909	0
1910	0
1911	0
1912	1
1913	0
1914	0
1915	0
1916	0
1917	0
1918	1
1919	0
1920	1
1921	0
1922	0
1923	0
1924	0
1925	1
1926	0
1927	0
1928	0
1929	0
1930	0
1931	0
1932	0
1933	0
1934	0
1935	0
1936	0
1937	0
1938	0
1939	0
1940	0
1941	0
1942	1
1943	0
1944	0
1945	0
1946	0
1947	0
1948	0
1949	0
1950	1
1951	1
1952	1
1953	0
1954	0
1955	0
1956	0
1957	0
1958	0
1959	0
1960	0
1961	0
1962	0
1963	0
1964	0
1965	0
1966	0
1967	0
1968	0
1969	0
1970	0
1971	1
1972	1
1973	0
1974	0
1975	0
1976	0
1977	0
1978	0
1979	0
1980	0
1981	0
1982	0
1983	0
1984	0
1985	0
1986	0
1987	1
1988	0
1989	0
1990	0
1991	0
1992	1
1993	0
1994	0
1995	0
1996	1
1997	0
1998	0
1999	1
2000	1
2001	1
2002	1
2003	1
2004	0
2005	1
2006	0
2007	0
2008	0
2009	1
2010	0
2011	0
2012	0
2013	1
2014	0
2015	1
2016	1
2017	0
2018	0
2019	1
2020	0
2021	1
2022	0
2023	0
2024	1
2025	1
2026	1
2027	1
2028	1
2029	0
2030	1
2031	1
2032	0
2033	1
2034	1
2035	0
2036	1
2037	0
2038	1
2039	1
2040	1
2041	0
2042	1
2043	0
2044	1
2045	1
2046	0
2047	0
2048	1
2049	0
2050	0
2051	0
2052	0
2053	0
2054	0
2055	0
2056	1
2057	0
2058	1
2059	1
2060	1
2061	0
2062	1
2063	0
2064	0
2065	0
2066	1
2067	0
2068	0
2069	0
2070	1
2071	0
2072	0
2073	0
2074	0
2075	1
2076	0
2077	1
2078	0
2079	1
2080	0
2081	1
2082	0
2083	1
2084	1
2085	1
2086	1
2087	0
2088	0
2089	0
2090	1
2091	0
2092	1
2093	0
2094	0
2095	0
2096	0
2097	0
2098	1
2099	1
2100	1
2101	0
2102	0
2103	0
2104	0
2105	1
2106	1
2107	1
2108	1
2109	0
2110	1
2111	1
2112	0
2113	0
2114	1
2115	0
2116	1
2117	0
2118	0
2119	1
2120	1
2121	0
2122	0
2123	1
2124	0
2125	0
2126	1
2127	0
2128	0
2129	0
2130	0
2131	0
2132	1
2133	1
2134	0
2135	0
2136	0
2137	1
2138	1
2139	0
2140	1
2141	1
2142	0
2143	0
2144	0
2145	0
2146	0
2147	0
2148	0
2149	0
2150	0
2151	0
2152	1
2153	1
2154	1
2155	1
2156	1
2157	1
2158	1
2159	1
2160	0
2161	0
2162	1
2163	0
2164	1
2165	0
2166	0
2167	0
2168	1
2169	0
2170	0
2171	0
2172	1
2173	0
2174	1
2175	0
2176	1
2177	0
2178	0
2179	1
2180	0
2181	0
2182	0
2183	0
2184	0
2185	0
2186	0
2187	0
2188	0
2189	1
2190	0
2191	0
2192	0
2193	0
2194	0
2195	0
2196	0
2197	1
2198	0
2199	0
2200	0
2201	0
2202	0
2203	1
2204	0
2205	0
2206	0
2207	1
2208	0
2209	0
2210	0
2211	0
2212	0
2213	0
2214	0
2215	0
2216	0
2217	0
2218	0
2219	0
2220	0
2221	0
2222	1
2223	0
2224	0
2225	0
2226	0
2227	0
2228	0
2229	0
2230	1
2231	0
2232	0
2233	0
2234	0
2235	0
2236	0
2237	0
2238	0
2239	0
2240	0
2241	1
2242	0
2243	0
2244	0
2245	0
2246	0
2247	1
2248	0
2249	0
2250	0
2251	0
2252	1
2253	0
2254	1
2255	0
2256	1
2257	0
2258	0
2259	1
2260	1
2261	0
2262	1
2263	0
2264	0
2265	0
2266	0
2267	0
2268	0
2269	0
2270	0
2271	0
2272	0
2273	0
2274	0
2275	0
2276	0
2277	0
2278	0
2279	0
2280	0
2281	0
2282	0
2283	0
2284	0
2285	0
2286	0
2287	0
2288	0
2289	0
2290	0
2291	1
2292	0
2293	0
2294	0
2295	0
2296	0
2297	0
2298	0
2299	1
2300	0
2301	0
2302	0
2303	1
2304	0
2305	0
2306	1
2307	0
2308	1
2309	0
2310	0
2311	0
2312	0
2313	0
2314	1
2315	0
2316	0
2317	0
2318	0
2319	0
2320	0
2321	0
2322	0
2323	0
2324	0
2325	0
2326	0
2327	0
2328	0
2329	0
2330	1
2331	0
2332	0
2333	0
2334	0
2335	1
2336	0
2337	0
2338	0
2339	0
2340	0
2341	0
2342	0
2343	0
2344	1
2345	1
2346	0
2347	0
2348	0
2349	0
2350	0
2351	0
2352	0
2353	0
2354	0
2355	0
2356	0
2357	0
2358	1
2359	0
2360	0
2361	0
2362	0
2363	0
2364	0
2365	0
2366	0
2367	1
2368	0
2369	0
2370	0
2371	0
2372	0
2373	0
2374	0
2375	1
2376	0
2377	0
2378	0
2379	0
2380	1
2381	0
2382	0
2383	0
2384	0
2385	0
2386	0
2387	0
2388	0
2389	0
2390	0
2391	0
2392	0
2393	0
2394	0
2395	1
2396	0
2397	0
2398	0
2399	0
2400	0
2401	0
2402	0
2403	0
2404	0
2405	1
2406	0
2407	0
2408	0
2409	0
2410	0
2411	0
2412	0
2413	1
2414	0
2415	0
2416	0
2417	0
2418	0
2419	0
2420	1
2421	0
2422	1
2423	1
2424	1
2425	0
2426	1
2427	0
2428	1
2429	1
2430	1
2431	1
2432	1
2433	0
2434	1
2435	1
2436	0
2437	0
2438	1
2439	0
2440	1
2441	0
2442	0
2443	0
2444	1
2445	1
2446	1
2447	0
2448	1
2449	1
2450	1
2451	1
2452	1
2453	1
2454	1
2455	1
2456	1
2457	1
2458	1
2459	1
2460	1
2461	1
2462	1
2463	1
2464	1
2465	1
2466	1
2467	1
2468	1
2469	1
2470	1
2471	1
2472	1
2473	1
2474	1
2475	1
2476	1
2477	1
2478	0
2479	0
2480	0
2481	0
2482	0
2483	0
2484	0
2485	0
2486	0
2487	0
2488	0
2489	0
2490	0
2491	0
2492	0
2493	0
2494	0
2495	0
2496	0
2497	0
2498	0
2499	1
2500	1
2501	1
2502	0
2503	0
2504	1
2505	1
2506	1
2507	1
2508	1
2509	1
2510	0
2511	0
2512	0
2513	1
2514	1
2515	1
2516	1
2517	1
2518	0
2519	1
2520	1
2521	0
2522	1
2523	0
2524	1
2525	0
2526	0
2527	1
2528	1
2529	1
2530	0
2531	0
2532	0
2533	0
2534	0
2535	1
2536	0
2537	1
2538	0
2539	0
2540	1
2541	1
2542	0
2543	1
2544	1
2545	1
2546	0
2547	0
2548	1
2549	1
2550	0
2551	1
2552	1
2553	0
2554	0
2555	0
2556	1
2557	0
2558	0
2559	0
2560	0
2561	0
2562	0
2563	1
2564	1
2565	1
2566	0
2567	0
2568	0
2569	0
2570	1
2571	1
2572	1
2573	0
2574	0
2575	1
2576	1
2577	1
2578	0
2579	0
2580	1
2581	1
2582	1
2583	1
2584	1
2585	1
2586	0
2587	0
2588	1
2589	1
2590	0
2591	0
2592	1
2593	1
2594	0
2595	1
2596	0
2597	1
2598	1
2599	0
2600	0
2601	1
2602	0
2603	0
2604	0
2605	0
2606	0
2607	0
2608	1
2609	0
2610	0
2611	0
2612	0
2613	1
2614	0
2615	1
2616	0
2617	1
2618	0
2619	0
2620	0
2621	1
2622	0
2623	1
2624	1
2625	1
2626	1
2627	1
2628	1
2629	0
2630	1
2631	1
2632	0
2633	1
2634	1
2635	1
2636	0
2637	0
2638	1
2639	1
2640	1
2641	1
2642	1
2643	0
2644	1
2645	0
2646	0
2647	1
2648	1
2649	1
2650	1
2651	1
2652	1
2653	1
2654	0
2655	1
2656	0
2657	0
2658	0
2659	1
2660	1
2661	1
2662	0
2663	0
2664	1
2665	1
2666	1
2667	1
2668	1
2669	0
2670	1
2671	0
2672	0
2673	0
2674	0
2675	0
2676	0
2677	1
2678	0
2679	1
2680	0
2681	0
2682	1
2683	0
2684	1
2685	1
2686	1
2687	1
2688	1
2689	1
2690	0
2691	0
2692	1
2693	1
2694	1
2695	1
2696	1
2697	1
2698	0
2699	0
2700	1
2701	1
2702	1
2703	1
2704	1
2705	0
2706	1
2707	0
2708	0
2709	0
2710	1
2711	1
2712	1
2713	0
2714	0
2715	0
2716	1
2717	1
2718	1
2719	1
2720	0
2721	1
2722	0
2723	1
2724	1
2725	1
2726	0
2727	0
2728	0
2729	1
2730	1
2731	1
2732	1
2733	0
2734	1
2735	0
2736	1
2737	1
2738	1
2739	1
2740	1
2741	1
2742	0
2743	1
2744	0
2745	1
2746	0
2747	1
2748	1
2749	1
2750	1
2751	1
2752	1
2753	0
2754	0
2755	0
2756	1
2757	1
2758	1
2759	1
2760	0
2761	0
2762	1
2763	0
2764	1
2765	1
2766	1
2767	1
2768	1
2769	1
2770	1
2771	0
2772	0
2773	0
2774	1
2775	1
2776	1
2777	0
2778	1
2779	1
2780	1
2781	0
2782	0
2783	1
2784	1
2785	1
2786	0
2787	0
2788	1
2789	1
2790	0
2791	1
2792	1
2793	1
2794	0
2795	0
2796	1
2797	1
2798	1
2799	1
2800	1
2801	1
2802	1
2803	0
2804	1
2805	1
2806	1
2807	0
2808	1
2809	1
2810	1
2811	1
2812	1
2813	1
2814	1
2815	1
2816	1
2817	1
2818	0
2819	1
2820	1
2821	1
2822	1
2823	1
2824	1
2825	1
2826	1
2827	1
2828	1
2829	0
2830	1
2831	1
2832	0
2833	1
2834	1
2835	1
2836	0
2837	1
2838	1
2839	1
2840	0
2841	1
2842	1
2843	1
2844	1
2845	1
2846	1
2847	0
2848	0
2849	1
2850	0
2851	0
2852	1
2853	1
2854	1
2855	1
2856	1
2857	1
2858	1
2859	1
2860	0
2861	1
2862	1
2863	0
2864	1
2865	1
2866	1
2867	1
2868	1
2869	1
2870	1
2871	1
2872	1
2873	1
2874	1
2875	1
2876	1
2877	1
2878	0
2879	0
2880	0
2881	1
2882	1
2883	0
2884	1
2885	1
2886	1
2887	0
2888	1
2889	1
2890	1
2891	1
2892	1
2893	1
2894	1
2895	1
2896	1
2897	1
2898	1
2899	1
2900	1
2901	1
2902	1
2903	1
2904	0
2905	1
2906	0
2907	1
2908	0
2909	1
2910	1
2911	1
2912	1
2913	1
2914	1
2915	0
2916	1
2917	1
2918	1
2919	1
2920	1
2921	1
2922	1
2923	1
2924	1
2925	1
2926	1
2927	1
2928	1
2929	1
2930	1
2931	1
2932	0
2933	1
2934	0
2935	1
2936	1
2937	1
2938	1
2939	0
2940	1
2941	0
2942	1
2943	1
2944	1
2945	0
2946	1
2947	1
2948	1
2949	1
2950	0
2951	1
2952	1
2953	1
2954	0
2955	1
2956	1
2957	1
2958	1
2959	1
2960	1
2961	1
2962	0
2963	1
2964	1
2965	0
2966	1
2967	0
2968	1
2969	1
2970	1
2971	0
2972	1
2973	1
2974	1
2975	1
2976	0
2977	0
2978	1
2979	0
2980	0
2981	0
2982	1
2983	0
2984	1
2985	1
2986	1
2987	1
2988	1
2989	0
2990	1
2991	1
2992	1
2993	1
2994	0
2995	1
2996	1
2997	1
2998	1
2999	1
